98.68,97.99,103.61,86.93,75.00,67.90,72.61,104.56,36.51,25.69,43.61,54.95,85.63,96.09,83.30,69.00,67.90,72.11,76.10,55.49,74.28,63.01,43.46,48.64,31.30,31.69,0.00,40.71,47.03,55.58,57.70,26.55,42.88,46.34,33.43,86.64,76.74,50.18,66.58,67.05,67.73,73.27,84.14
86.74,90.03,73.89,57.26,110.37,61.26,56.28,72.48,75.22,64.73,76.82,87.45,60.34,68.55,98.24,58.94,79.34,98.34,56.40,82.71,66.47,34.20,19.63,24.12,28.24,28.71,40.71,0.00,8.26,19.99,40.62,15.50,34.90,30.80,16.86,72.88,64.55,43.49,58.85,53.85,48.11,44.46,43.43
80.76,84.67,65.76,49.21,118.17,68.04,61.73,73.06,82.38,71.75,84.69,95.42,63.55,70.83,106.30,65.33,87.34,106.58,61.15,90.91,72.97,26.72,15.90,18.88,28.88,36.92,47.03,8.26,0.00,11.84,46.68,20.62,32.67,27.17,17.86,78.29,70.44,40.44,54.47,48.61,41.83,36.67,37.81
71.24,75.97,53.92,37.39,128.54,79.20,71.84,77.73,91.75,80.98,95.26,106.18,71.47,77.59,118.14,76.21,99.17,118.05,70.64,102.21,83.89,15.78,15.12,14.05,31.40,48.70,55.58,19.99,11.84,0.00,57.44,29.23,30.59,23.55,22.87,88.26,80.89,36.40,47.70,40.67,32.45,25.09,34.18
127.26,130.65,109.02,93.59,101.23,22.26,16.25,50.68,77.70,70.31,70.18,77.45,28.55,39.47,68.15,18.78,49.50,78.85,18.51,67.35,26.48,73.12,60.20,64.70,64.94,26.01,57.70,40.62,46.68,57.44,0.00,48.05,74.27,71.15,55.09,32.58,23.93,83.23,99.25,94.48,88.44,82.37,59.66
84.19,85.89,80.02,63.11,99.60,65.70,64.31,86.47,62.52,51.76,66.62,77.73,71.89,81.05,95.67,64.62,77.59,91.36,65.74,75.02,71.60,38.79,19.30,24.98,16.96,27.53,26.55,15.50,20.62,29.23,48.05,0.00,27.50,26.78,9.56,80.49,71.29,36.60,53.54,50.72,47.91,49.45,58.25
57.41,58.51,63.02,47.32,117.22,93.01,90.37,105.72,77.80,67.30,86.49,97.83,95.21,103.12,121.86,91.63,104.31,114.39,91.01,97.75,98.79,26.80,16.90,16.59,12.10,55.01,42.88,34.90,32.67,30.59,74.27,27.50,0.00,7.44,19.19,106.84,97.98,9.11,26.10,24.47,25.24,34.65,64.60
57.56,59.84,57.73,41.50,121.26,90.84,87.01,99.86,82.19,71.50,89.73,101.07,90.54,97.99,122.38,89.05,104.37,116.63,87.19,100.07,96.40,19.69,11.38,9.51,15.16,53.99,46.34,30.80,27.17,23.55,71.15,26.78,7.44,0.00,17.38,103.58,95.04,13.32,28.10,24.07,21.71,28.32,57.36
74.93,76.96,71.07,54.20,107.85,73.95,71.23,89.26,69.93,59.10,75.25,86.47,76.89,85.33,105.21,72.46,87.06,100.69,72.04,84.28,79.67,29.94,10.22,15.76,11.44,36.62,33.43,16.86,17.86,22.87,55.09,9.56,19.19,17.38,0.00,87.67,78.78,28.23,44.79,41.43,38.35,40.49,55.08
159.05,162.82,136.96,122.64,111.01,20.40,16.60,47.05,97.97,93.17,85.85,89.50,25.48,31.90,61.04,17.76,47.86,82.37,18.15,76.82,14.93,104.03,92.51,96.78,97.42,56.08,86.64,72.88,78.29,88.26,32.58,80.49,106.84,103.58,87.67,0.00,9.91,115.79,131.68,126.64,120.10,112.57,81.90
151.13,154.58,131.07,116.22,103.58,11.37,9.74,49.95,88.66,83.55,77.11,81.43,26.02,35.03,57.29,7.88,41.96,76.06,14.39,69.09,7.82,96.64,84.12,88.61,88.25,46.34,76.74,64.55,70.44,80.89,23.93,71.29,97.98,95.04,78.78,9.91,0.00,106.99,123.13,118.40,112.26,105.57,77.83
48.92,49.57,59.68,45.22,123.47,102.11,99.29,113.18,83.85,73.62,93.60,104.90,103.61,111.23,130.50,100.70,113.12,122.16,99.79,105.51,107.88,28.65,24.56,22.58,20.68,64.08,50.18,43.49,40.44,36.40,83.23,36.60,9.11,13.32,28.23,115.79,106.99,0.00,17.16,17.07,21.06,34.06,69.50
32.10,32.42,52.86,42.07,138.41,118.72,115.10,125.42,98.79,88.94,109.59,120.81,118.00,124.90,147.63,117.07,130.28,138.69,115.18,122.07,124.37,35.17,39.26,35.61,37.84,81.07,66.58,58.85,54.47,47.70,99.25,53.54,26.10,28.10,44.79,131.68,123.13,17.16,0.00,8.84,19.26,35.41,77.57
33.50,36.18,45.48,33.59,140.53,114.67,110.04,118.08,100.90,90.69,110.56,121.88,111.78,118.23,146.05,112.68,128.23,138.82,109.73,122.18,120.12,27.07,34.33,29.87,36.56,78.05,67.05,53.85,48.61,40.67,94.48,50.72,24.47,24.07,41.43,126.64,118.40,17.07,8.84,0.00,10.46,26.59,69.23
38.96,43.55,38.62,24.63,142.39,109.37,103.55,108.91,103.03,92.49,111.27,122.61,103.92,109.82,143.52,106.97,125.23,138.34,102.77,121.77,114.55,17.57,29.53,24.20,36.44,74.34,67.73,48.11,41.83,32.45,88.44,47.91,25.24,21.71,38.35,120.10,112.26,21.06,19.26,10.46,0.00,16.16,59.08
49.60,56.05,30.59,13.71,148.16,104.24,96.34,96.25,109.65,98.86,115.74,126.96,94.03,98.76,142.60,101.15,123.77,140.69,94.67,124.44,108.85,10.69,30.29,24.77,43.07,72.87,73.27,44.46,36.67,25.09,82.37,49.45,34.65,28.32,40.49,112.57,105.57,34.06,35.41,26.59,16.16,0.00,44.37
93.37,100.31,58.50,48.12,151.26,81.00,68.12,53.94,118.09,107.81,117.72,127.61,58.49,59.85,127.64,76.31,108.73,134.78,64.13,120.68,83.53,42.44,49.12,48.01,65.06,65.66,84.14,43.43,37.81,34.18,59.66,58.25,64.60,57.36,55.08,81.90,77.83,69.50,77.57,69.23,59.08,44.37,0.00
